N,P,K,temperature,humidity,ph,rainfall,label,NP_ratio,NK_ratio,PK_ratio,temp_humidity_interaction,rainfall_ph_interaction,rainfall_log
29,8,28,26.87037587,91.72546257,6.100429497,214.4128874,coconut,3.22222222222222,1,0.275862068965517,2464.69765610552,1308.0107028319,5.37255659301611
10,24,27,27.57283516,94.90485697,5.708409601,145.9298935,coconut,0.4,0.357142857142857,0.857142857142857,2616.79597711719,833.027605128308,4.98995555805264
0,29,32,28.05912437,98.3670985,5.868255858,171.6516396,coconut,0,0,0.878787878787879,2760.09465072754,1007.295739618,5.15127592046047
32,11,31,29.51611558,92.56492864,6.461225827,131.2116167,coconut,2.66666666666667,1,0.34375,2732.15713239269,847.787886624465,4.88440379572044
37,10,32,28.96318258,95.16333673,6.165084855,222.803013,coconut,3.36363636363636,1.12121212121212,0.303030303030303,2756.23309663301,1373.59948109467,5.41076625870052
20,29,27,25.09897688,92.36099489,6.047044342,157.7592626,coconut,0.666666666666667,0.714285714285714,1.03571428571429,2318.16647535791,953.977256303422,5.06738898315729
31,29,35,27.1872282,92.19906776,6.137102505,141.3220576,coconut,1.03333333333333,0.861111111111111,0.805555555555556,2506.63709501838,867.307953708714,4.9580925008135
17,30,27,29.03065024,90.79093862,5.894027065,205.5720367,coconut,0.548387096774194,0.607142857142857,1.07142857142857,2635.71998403853,1211.64714811697,5.33064919757331
1,12,30,27.754298,95.94643831,5.56222383,131.0900076,coconut,0.0769230769230769,0.032258064516129,0.387096774193548,2662.92604089436,729.151964147601,4.8834835659723
6,13,29,27.31155708,99.96906006,5.832608028,201.8258633,coconut,0.428571428571429,0.2,0.433333333333333,2730.31069006264,1177.17115054161,5.31234779465072
15,28,32,28.84270971,99.64328526,6.218571874,224.4016682,coconut,0.517241379310345,0.454545454545455,0.848484848484848,2873.9823513049,1395.4579023472,5.41788400264306
27,24,29,26.61423461,96.97300803,6.142010637,191.006688,coconut,1.08,0.9,0.8,2580.86238654783,1173.16510943414,5.25753020475445
3,23,30,29.70143197,95.65754365,6.078807239,215.1968037,coconut,0.125,0.0967741935483871,0.741935483870968,2841.16602513778,1308.13988814122,5.37618912109952
8,26,26,25.54759871,91.64194826,5.702484758,212.867626,coconut,0.296296296296296,0.296296296296296,0.962962962962963,2341.23171914906,1213.87439273664,5.36535725353498
20,28,26,26.37978453,91.49882979,5.547594847,167.0470997,coconut,0.689655172413793,0.740740740740741,1.03703703703704,2413.71941460735,926.709629502015,5.12424429546818
26,18,27,27.45907759,92.90736493,5.836075368,142.1430003,coconut,1.36842105263158,0.928571428571429,0.642857142857143,2551.15054229532,829.557262784447,4.9638441326888
1,6,35,27.02269204,95.71935435,6.231662767,147.1682459,coconut,0.142857142857143,0.0277777777777778,0.166666666666667,2586.59463486768,917.10287845973,4.99834842472174
27,30,31,28.98545306,90.73966792,5.718120393,148.8398374,coconut,0.870967741935484,0.84375,0.9375,2630.13038517515,851.084109527744,5.00956697297774
23,7,34,26.1055118,91.52421214,5.852038202,134.1279669,coconut,2.875,0.657142857142857,0.2,2389.28640000647,784.921986255392,4.90622223242508
0,26,31,25.0707247,95.02156793,5.547933273,192.9036306,coconut,0,0,0.8125,2382.25957013538,1070.21647068824,5.26736128615789
38,6,25,25.54963273,96.92786777,6.156259104,191.2996157,coconut,5.42857142857143,1.46153846153846,0.230769230769231,2476.4714228255,1177.69000074483,5.2590546541528
25,12,26,28.56973521,95.67906668,6.436314406,134.8370348,coconut,1.92307692307692,0.925925925925926,0.444444444444444,2733.52560018753,867.853549545563,4.91145589370288
40,5,32,26.07010807,96.7036223,5.981169595,143.533473,coconut,6.66666666666667,1.21212121212121,0.151515151515152,2521.07388412146,858.498044572353,4.97351112778527
0,19,31,25.51791333,94.38420565,6.271952833,178.7297725,coconut,0,0,0.59375,2408.4879794976,1120.98470297282,5.19145445897557
26,9,32,25.9490364,94.73860514,6.470465614,144.1571109,coconut,2.6,0.787878787878788,0.272727272727273,2458.37551326309,932.763629092035,4.977816679281
35,30,34,28.2974764,95.41122824,6.141502001,182.4482352,coconut,1.12903225806452,1,0.857142857142857,2699.89697941641,1120.50620155972,5.21193253069506
19,30,30,29.56549169,91.40896307,5.826381164,224.8315729,coconut,0.612903225806452,0.612903225806452,0.967741935483871,2702.5509380376,1309.95444141705,5.41978946877861
31,13,33,29.69952329,95.21224392,6.342463714,148.3003692,coconut,2.21428571428571,0.911764705882353,0.382352941176471,2827.7582557952,940.589710423803,5.0059601774155
17,29,26,26.14162144,93.28415295,6.071897347,195.4115025,coconut,0.566666666666667,0.62962962962963,1.07407407407407,2438.59901276996,1186.51858360303,5.28021196090602
2,30,30,26.00175125,94.79998418,6.331051715,209.540094,coconut,0.0645161290322581,0.0645161290322581,0.967741935483871,2464.9656071523,1326.60917147996,5.34967610529406
30,13,25,27.15116142,91.48889469,6.413184638,164.9182225,coconut,2.14285714285714,1.15384615384615,0.5,2484.02974786557,1057.65101106327,5.11149503142962
8,15,33,28.97318719,98.09861043,5.50158009,213.9011021,coconut,0.5,0.235294117647059,0.441176470588235,2842.22940306728,1176.79404454242,5.37017793206714
18,12,35,26.13958446,96.38580769,6.338720873,131.3387935,coconut,1.38461538461538,0.5,0.333333333333333,2519.48496085807,832.519951793087,4.88536525187317
8,28,30,25.51618488,94.33465411,6.015672239,135.1272491,coconut,0.275862068965517,0.258064516129032,0.903225806451613,2407.06047486161,812.881241143308,4.91359010343068
40,22,29,27.55821802,99.98187601,5.735364307,174.6256481,coconut,1.73913043478261,1.33333333333333,0.733333333333333,2755.32233713219,1001.54170919948,5.16835473033031
27,10,33,27.81132822,97.48410555,6.465906333,154.0621221,coconut,2.45454545454545,0.794117647058824,0.294117647058824,2711.16245568417,996.151250961809,5.04382582436723
21,20,31,25.60033702,99.7240104,5.855457599,165.8248732,coconut,1,0.65625,0.625,2552.96827522599,970.980513882152,5.11694459871146
3,9,35,26.91641934,99.84671638,6.318552973,225.6323656,coconut,0.3,0.0833333333333333,0.25,2687.51608780613,1425.6700544669,5.42332916981548
22,16,27,29.1797902,90.27214288,6.006784979,188.9252083,coconut,1.29411764705882,0.785714285714286,0.571428571428571,2634.12219014282,1134.83310337089,5.2466303541374
27,8,30,26.44600063,98.29937782,6.008386283,221.2258168,coconut,3,0.870967741935484,0.258064516129032,2599.62540775633,1329.21016310659,5.40369405767504
22,8,33,28.43572863,95.8840407,5.665785202,203.9283708,coconut,2.44444444444444,0.647058823529412,0.235294117647059,2726.53256129308,1155.41434554661,5.32266050734855
28,27,32,28.94099669,93.00109012,5.764615485,191.7723087,coconut,1,0.848484848484848,0.818181818181818,2691.54424132931,1105.49362032622,5.2615097447864
23,21,26,26.45488737,93.45042636,5.901495544,149.2220255,coconut,1.04545454545455,0.851851851851852,0.777777777777778,2472.22050403228,880.633118554905,5.01211436972441
37,5,34,25.79490531,93.84150618,5.779032666,152.4238712,coconut,6.16666666666667,1.05714285714286,0.142857142857143,2420.63276606088,880.862530742977,5.03320449090738
19,26,29,26.93141945,98.80313612,5.67154928,166.5712879,coconut,0.703703703703704,0.633333333333333,0.866666666666667,2660.90870182317,944.717267957918,5.12140886012637
133,47,24,24.40228894,79.19732001,7.231324765,90.8022356,cotton,2.77083333333333,5.32,1.88,1932.59588615766,656.620455011645,4.51963665027109
136,36,20,23.09595631,84.86275707,6.925412377,71.29581071,cotton,3.67567567567568,6.47619047619048,1.71428571428571,1959.98652963486,493.752889919283,4.28076618433242
104,47,18,23.9656349,76.97696717,7.633437412,90.75616738,cotton,2.16666666666667,5.47368421052632,2.47368421052632,1844.80189090551,692.781523448226,4.5191347040761
133,47,23,24.88738107,75.62137159,6.827354668,89.76050416,cotton,2.77083333333333,5.54166666666667,1.95833333333333,1882.0178917964,612.826797078809,4.5082242147662
126,38,23,25.36243778,83.63276077,6.176716425,88.43618918,cotton,3.23076923076923,5.25,1.58333333333333,2121.13069139875,546.245262272513,4.49352540094092
126,50,19,24.69457084,81.7358876,6.628722836,78.58494391,cotton,2.47058823529412,6.3,2.5,2018.43266650848,520.917812261996,4.37682492810052
113,41,20,25.0017188,80.53965818,7.256877571,96.32600992,cotton,2.69047619047619,5.38095238095238,1.95238095238095,2013.62988606448,699.026060892372,4.57806627022152
121,45,22,22.45942937,81.30681027,6.443785385,64.23026638,cotton,2.6304347826087,5.26086956521739,1.95652173913043,1826.10456255906,413.886051774101,4.17792356950348
121,47,16,23.60564038,79.29573149,7.723240151,72.49800885,cotton,2.52083333333333,7.11764705882353,2.76470588235294,1871.82652122198,559.919532817873,4.29725831537565
129,60,22,24.58453146,79.12404171,5.947448589,71.94608134,cotton,2.11475409836066,5.60869565217391,2.60869565217391,1945.22749266185,427.895619949662,4.2897205564595
107,45,25,23.0865933,83.55546146,7.227745516,71.84080724,cotton,2.32608695652174,4.11538461538462,1.73076923076923,1929.01095672084,519.24707239473,4.28827633717032
122,59,18,23.5000992,83.63488952,6.219469084,79.81328183,cotton,2.03333333333333,6.42105263157895,3.10526315789474,1965.42820030104,496.396238834264,4.39214133110245
140,38,15,24.1472953,75.88298598,6.021439523,69.91563467,cotton,3.58974358974359,8.75,2.375,1832.36887070482,420.992765877567,4.26149092643507
102,49,21,24.69315538,84.84422454,6.253343655,89.799462,cotton,2.04,4.63636363636364,2.22727272727273,2095.07161966183,561.546895920114,4.50865336047956
111,40,25,24.484692,84.44932014,6.187455799,90.94342484,cotton,2.70731707317073,4.26923076923077,1.53846153846154,2067.7155932373,562.708421407179,4.52117344050004
131,35,18,24.49112609,82.24415809,7.057693366,64.02949379,cotton,3.63888888888889,6.89473684210526,1.84210526315789,2014.25204594808,451.900533550021,4.17484091759734
135,43,16,23.47986888,81.73049149,6.720449769,86.76287924,cotton,3.06818181818182,7.94117647058824,2.52941176470588,1919.02122368316,583.085571746233,4.47463862354184
100,46,18,24.18586246,76.04203958,6.431689506,69.08056728,cotton,2.12765957446809,5.26315789473684,2.42105263157895,1839.14231045976,444.304759643303,4.24964554134423
123,39,24,25.00755095,78.17952126,7.453106264,86.06411872,cotton,3.075,4.92,1.56,1955.07836115606,641.445022337672,4.46664484398743
117,56,15,25.99237426,77.0543546,7.368258226,89.1188212,cotton,2.05263157894737,7.3125,3.5,2002.82562312595,656.650487398323,4.50112903514117
121,36,24,23.66457347,81.69105088,7.352401887,99.36898373,cotton,3.27027027027027,4.84,1.44,1933.18387539127,730.600703485724,4.60885323253782
101,58,18,25.66891439,81.38103349,6.652143699,78.59595817,cotton,1.71186440677966,5.31578947368421,3.05263157894737,2088.96278162453,522.831607907433,4.37696331480236
107,42,24,22.04612876,84.62978302,6.144631795,86.00758678,cotton,2.48837209302326,4.28,1.68,1865.75909338978,528.48495233961,4.46599531922032
100,41,22,22.4204752,84.55794703,7.318802162,93.46595573,cotton,2.38095238095238,4.34782608695652,1.78260869565217,1895.82935434903,684.05883887012,4.54823951276622
125,39,21,25.03149561,82.21276599,7.954629324,95.0191318,cotton,3.125,5.68181818181818,1.77272727272727,2057.90849096464,755.841972157301,4.56454746119564
105,60,23,23.53371386,77.21705554,6.207652157,87.54004943,cotton,1.72131147540984,4.375,2.5,1817.20409019009,543.418176668026,4.48345498558258
102,46,19,22.77076388,82.5993307,6.631005298,81.49543437,cotton,2.17021276595745,5.1,2.3,1880.84985601574,540.396657070281,4.41274295083957
131,49,22,25.49848236,79.9751579,7.306918817,67.05961949,cotton,2.62,5.69565217391304,2.1304347826087,2039.24515295136,489.999195512341,4.2203840782549
139,35,15,25.248679,83.4630147,5.898293044,86.55517751,cotton,3.86111111111111,8.6875,2.1875,2107.33086653258,510.527801429418,4.47226919473315
108,36,19,22.78249615,77.51235009,7.238566893,64.61444234,cotton,2.91891891891892,5.4,1.8,1765.92481750288,467.715963131982,4.18379582934086
118,45,23,23.37044424,77.43198948,7.977651226,71.67870701,cotton,2.56521739130435,4.91666666666667,1.875,1809.61999253461,571.827724856421,4.28604845319361
107,51,22,24.86560781,78.22080815,5.983075895,79.56866268,cotton,2.05769230769231,4.65217391304348,2.21739130434783,1945.00793803915,476.065347678094,4.38910977341379
125,60,17,24.14386157,84.51591287,6.785723961,80.36146974,cotton,2.04918032786885,6.94444444444445,3.33333333333333,2040.54050079546,545.310750755894,4.39890181622808
113,37,20,25.03300222,79.04368718,7.393441155,97.10087029,cotton,2.97368421052632,5.38095238095238,1.76190476190476,1978.70079665393,717.909570588403,4.58599623798966
131,52,16,23.65724079,84.47601498,6.486068274,88.54479121,cotton,2.47169811320755,7.70588235294118,3.05882352941176,1998.46942736151,574.307561095135,4.49473896053917
115,48,16,25.54359718,84.09229796,7.175934962,88.94245493,cotton,2.3469387755102,6.76470588235294,2.82352941176471,2148.01978503078,638.245271938296,4.49917007616685
113,38,25,22.00085141,79.47270984,7.388265888,90.42224164,cotton,2.8974358974359,4.34615384615385,1.46153846153846,1748.46728033988,668.063563425305,4.51548879283925
111,41,18,23.64328417,78.1258666,6.10539819,80.96157332,cotton,2.64285714285714,5.8421052631579,2.15789473684211,1847.15206505131,494.30264320748,4.40625051937972
111,53,19,23.96436009,78.02763149,6.419536555,84.63148859,cotton,2.05555555555556,5.55,2.65,1869.88225799618,543.29493470757,4.45005307286458
122,48,16,24.65425757,75.6350708,6.307585854,61.82980133,cotton,2.48979591836735,7.17647058823529,2.82352941176471,1864.72651682839,389.996780224738,4.14042950438535
108,46,17,24.3017998,84.87668973,6.93221485,65.0247867,cotton,2.29787234042553,6,2.55555555555556,2062.65632150518,450.765791979823,4.19003022758351
132,41,22,24.29144926,81.02453404,7.810865753,90.41694635,cotton,3.14285714285714,5.73913043478261,1.78260869565217,1968.2033574478,706.234629736053,4.51543086991737
103,42,17,24.29470232,84.61527627,6.527541661,81.05902285,cotton,2.3953488372093,5.72222222222222,2.33333333333333,2055.70294870421,529.116148653326,4.40743877919272
133,50,25,25.72180042,81.19666206,7.569454601,99.93100821,cotton,2.6078431372549,5.11538461538462,1.92307692307692,2088.52433627751,756.423229877753,4.61443719640131
127,37,18,24.87663664,76.30050373,7.041065585,91.9223468,cotton,3.34210526315789,6.68421052631579,1.94736842105263,1898.09990674018,647.231272545915,4.53176416371759
110,39,25,22.60612115,77.34264002,7.208795456,75.13617229,cotton,2.75,4.23076923076923,1.5,1748.41709035296,541.641297385385,4.33252347769172
131,38,19,23.86814008,75.68339729,6.814341946,90.4547185,cotton,3.35897435897436,6.55,1.9,1806.42192824801,616.389382488172,4.51584397000664
108,38,24,23.41022496,76.43836957,7.442217061,78.82199603,cotton,2.76923076923077,4.32,1.52,1789.43942720932,586.61040363654,4.37979910594787
122,40,17,24.96440768,81.31677618,6.854558957,80.03995829,cotton,2.97560975609756,6.77777777777778,2.22222222222222,2030.02515178083,548.638613014626,4.39494234525619
111,50,15,25.16820129,80.30351815,7.884550475,84.62419032,cotton,2.17647058823529,6.9375,3.125,2021.09510909437,667.223699984046,4.44996784042089
140,40,17,22.72767171,77.07598065,6.006085786,77.55176318,cotton,3.41463414634146,7.77777777777778,2.22222222222222,1751.75758493951,465.782542514636,4.36375781104424
100,40,20,22.45145981,76.25674874,7.432043735,86.84998693,cotton,2.4390243902439,4.76190476190476,1.9047619047619,1712.07532957738,645.472901247938,4.47563066585677
123,50,16,23.04920461,75.53835214,6.498052108,70.65644296,cotton,2.41176470588235,7.23529411764706,2.94117647058824,1741.09893437709,459.12924812001,4.27188307291107
107,36,21,25.29250148,75.66653335,6.205263534,62.64174227,cotton,2.89189189189189,4.86363636363636,1.63636363636364,1913.79590674134,388.708519014257,4.15326958005902
118,50,19,22.95604064,82.33733678,6.360812227,66.48339303,cotton,2.31372549019608,5.9,2.5,1890.13924931105,422.888379277671,4.21188153842315
103,51,20,22.80213132,84.14668447,7.046607434,91.6389565,cotton,1.98076923076923,4.90476190476191,2.42857142857143,1918.72374942754,645.743752116903,4.52870974972843
133,57,19,23.54234715,75.98203329,7.947011366,84.12536744,cotton,2.29310344827586,6.65,2.85,1788.79540487604,668.545251214606,4.44412508093613
129,47,20,24.41212325,80.80343786,6.281913858,98.60457373,cotton,2.6875,6.14285714285714,2.23809523809524,1972.58348406204,619.42543817667,4.60120808452015
116,52,19,22.94276687,75.37170612,6.114525877,67.08022574,cotton,2.18867924528302,5.8,2.6,1729.23548210531,410.163776122232,4.22068680006456
114,40,23,25.53676123,81.13668716,6.753978061,95.4262599,cotton,2.78048780487805,4.75,1.66666666666667,2071.96820699813,644.506865807884,4.56877857012249
131,60,17,25.32023717,81.79475917,7.425041316,83.46532547,cotton,2.14754098360656,7.27777777777778,3.33333333333333,2071.06270144743,619.733490068137,4.43634110067929
107,43,18,22.426733,81.53480799,6.745104394,65.54475812,cotton,2.43181818181818,5.63157894736842,2.26315789473684,1828.559368998,442.106235998879,4.19787477569834
123,44,21,25.78544484,75.00539324,7.641116569,91.39578861,cotton,2.73333333333333,5.59090909090909,2,1934.04743009253,698.365874684693,4.52608139979509
112,49,25,25.68959532,77.90621048,6.470135478,66.19426787,cotton,2.24,4.30769230769231,1.88461538461538,2001.37902014594,428.285880985923,4.20758794433732
119,44,15,22.14593688,82.8597549,7.091992365,60.65381719,cotton,2.64444444444444,7.4375,2.75,1835.00690190767,430.156408419586,4.1215351448063
130,59,19,25.07278712,82.50257909,6.520403794,93.51042684,cotton,2.16666666666667,6.5,2.95,2068.56960237453,609.725741946095,4.54871016534424
127,53,24,22.21506982,76.17851932,6.127939628,70.40557612,cotton,2.35185185185185,5.08,2.12,1692.31112547802,431.441119937919,4.2683759632149
134,52,18,23.9643129,76.59175937,7.994679507,76.13090645,cotton,2.52830188679245,7.05263157894737,2.73684210526316,1835.46888710419,608.642197645149,4.34550406211334
109,36,18,25.40059227,76.53237965,7.524707577,62.5138867,cotton,2.94594594594595,5.73684210526316,1.89473684210526,1943.9677709425,470.39871691921,4.15125857017885
100,48,17,23.7805123,83.03878838,7.827877818,66.26555904,cotton,2.04081632653061,5.55555555555556,2.66666666666667,1974.70492844769,518.718699706585,4.20864835291167
132,52,19,24.16402322,76.7433897,6.436691764,61.94626051,cotton,2.49056603773585,6.6,2.6,1854.42905069231,398.728984835315,4.1422813545956
102,37,25,25.31468463,77.91757121,5.907930899,72.82902109,cotton,2.68421052631579,3.92307692307692,1.42307692307692,1972.45874231672,430.268824041534,4.30175189400986
111,39,22,22.60361557,80.3509046,6.135025006,88.57395505,cotton,2.775,4.82608695652174,1.69565217391304,1816.22095828014,543.40342911207,4.49506459747966
117,51,15,22.9535715,78.71555832,6.044556594,99.75336197,cotton,2.25,7.3125,3.1875,1806.80319606054,602.964841869432,4.61267556969933
136,36,24,22.74446976,80.41198458,7.59781958,90.07326633,cotton,3.67567567567568,5.44,1.44,1828.9279516214,684.360426556629,4.51166430708347
134,56,18,23.80834611,83.91902605,6.691268104,70.97358303,cotton,2.35087719298246,7.05263157894737,2.94736842105263,1997.97321741251,474.903272355235,4.2762991493298
112,54,15,25.46228792,81.56641891,6.175492306,76.88582484,cotton,2.03636363636364,7,3.375,2076.86764288975,474.807819739884,4.35524397020846
105,56,15,25.96779712,81.97904282,7.272316209,74.14169043,cotton,1.84210526315789,6.5625,3.5,2128.81515204155,539.181817076749,4.3193755369649
140,45,15,25.5308271,80.04662756,5.801047545,99.39557151,cotton,3.04347826086957,8.75,2.8125,2043.65660817246,576.598436091957,4.60911809781869
126,46,25,24.43847399,81.69801729,6.757457943,60.79645852,cotton,2.68085106382979,4.84615384615385,1.76923076923077,1996.57487057624,410.829511532244,4.12384605732
106,49,24,23.03887865,76.47039772,6.983395573,90.64770699,cotton,2.12,4.24,1.96,1761.79221338832,633.028795696567,4.51795195476924
121,53,19,23.51308653,76.72621429,7.976889498,80.11272117,cotton,2.24074074074074,6.05,2.65,1804.07011572009,639.050324157175,4.3958398066503
108,60,17,22.75805656,76.75768356,6.558902588,97.76600619,cotton,1.77049180327869,6,3.33333333333333,1746.85570387306,641.237711018015,4.59275347864639
116,56,17,24.71252544,77.7293114,7.979090365,85.24963302,cotton,2.03508771929825,6.44444444444445,3.11111111111111,1920.88758540618,680.214525449668,4.45724580106184
100,52,19,23.45969093,82.44777468,7.903528673,93.50153555,cotton,1.88679245283019,5,2.6,1934.19931185908,738.992067188954,4.54861608357403
129,43,16,25.5503704,77.85055621,6.73210948,78.58488484,cotton,2.93181818181818,7.58823529411765,2.52941176470588,1989.11054701152,529.042048216072,4.37682418587443
118,44,23,22.08458267,82.82904143,6.691690476,67.06459777,cotton,2.62222222222222,4.91666666666667,1.83333333333333,1829.24481293769,448.77553017428,4.2204572214487
117,43,25,24.68854799,78.51206972,7.839849298,69.31153566,cotton,2.65909090909091,4.5,1.65384615384615,1938.34900107645,543.391994187353,4.25293587724691
126,37,21,25.84997269,84.16855231,6.61448588,77.03421249,cotton,3.31578947368421,5.72727272727273,1.68181818181818,2175.75477857034,509.541710792025,4.35714735218989
120,48,16,22.46054478,75.40989245,7.456971816,71.85436078,cotton,2.44897959183673,7.05882352941176,2.82352941176471,1693.74726622821,535.815943193156,4.28846239056143
102,45,16,23.65629976,77.52425987,7.2942193,74.8984994,cotton,2.21739130434783,6,2.64705882352941,1833.93713015686,546.326079864519,4.32939691345515
131,56,20,22.00817088,81.83896111,7.762647875,92.23645249,cotton,2.29824561403509,6.23809523809524,2.66666666666667,1801.12584075055,715.999101919037,4.53513876636095
114,40,17,24.32630461,80.13456404,6.363406102,69.45072055,cotton,2.78048780487805,6.33333333333333,2.22222222222222,1949.37781462659,441.943138936167,4.25491346611354
101,37,18,22.92360984,82.68738535,7.63737841,92.91915074,cotton,2.65789473684211,5.31578947368421,1.94736842105263,1895.49336045313,709.658715737212,4.54243431366241
106,46,20,23.43821725,78.63388824,6.200671976,81.15072105,cotton,2.25531914893617,5.04761904761905,2.19047619047619,1843.03815578134,503.189001846928,4.40855562168152
113,38,20,22.10718988,78.58320116,6.364729934,74.94136567,cotton,2.8974358974359,5.38095238095238,1.80952380952381,1737.25374942236,476.981553374689,4.32996153818159
102,53,21,23.03814028,76.11021529,6.913678684,91.49697481,cotton,1.88888888888889,4.63636363636364,2.40909090909091,1753.43781659202,632.580684394382,4.52717593922681
110,39,18,24.54795322,75.39752705,7.766259769,63.88079866,cotton,2.75,5.78947368421053,2.05263157894737,1850.85496692708,496.114876644747,4.17255171953411
107,58,15,23.73868041,75.77503808,7.55606399,76.63669195,cotton,1.8135593220339,6.6875,3.625,1798.7994120367,579.071748356118,4.35204014984543
120,60,15,22.31871914,83.86129998,7.288377241,65.35747011,cotton,1.9672131147541,7.5,3.75,1871.67680096891,476.349897679062,4.19505634087641
89,47,38,25.52468965,72.24850829,6.002524871,151.8869972,jute,1.85416666666667,2.28205128205128,1.20512820512821,1844.1207517777,911.705478274507,5.02969906811541
60,37,39,26.59104992,82.94164078,6.033485257,161.2469997,jute,1.57894736842105,1.5,0.925,2205.50531042769,972.881395425433,5.08911986357963
63,41,45,25.29781791,86.8870535,7.121933579,196.6249511,jute,1.5,1.3695652173913,0.891304347826087,2198.05285817943,1400.34984170832,5.28637104809128
86,40,39,25.72100868,88.16513579,6.207459637,175.6086697,jute,2.09756097560976,2.15,1,2267.69622292797,1090.08372907002,5.17393637926385
96,41,40,23.58419277,72.00460848,6.090060478,190.4242157,jute,2.28571428571429,2.34146341463415,1,1698.1705667207,1159.69499008872,5.2544919898248
100,35,36,25.31042337,72.01364411,6.346715209,190.5577618,jute,2.77777777777778,2.7027027027027,0.945945945945946,1822.69582084061,1209.41584500906,5.2551893913385
63,37,43,23.41798979,85.08640476,6.661957897,185.7446728,jute,1.65789473684211,1.43181818181818,0.840909090909091,1992.55255793749,1237.42318978564,5.22974229776938
70,43,40,24.35564134,88.80391021,6.176860192,169.1168028,jute,1.59090909090909,1.70731707317073,1.04878048780488,2162.87618666432,1044.61084701363,5.13648527641621
67,55,44,26.284017,75.14640198,7.251847296,182.2685447,jute,1.19642857142857,1.48888888888889,1.22222222222222,1975.14930713115,1321.78365302855,5.21095253455509
74,40,40,25.13842773,83.12053888,6.386259978,169.3388465,jute,1.80487804878049,1.80487804878049,0.975609756097561,2089.51965951354,1081.44189812364,5.13778966793939
89,53,44,24.88692811,71.91711523,7.319735475,150.2498675,jute,1.64814814814815,1.97777777777778,1.17777777777778,1789.7960766076,1099.7892852538,5.01893322087751
74,46,45,25.75734909,88.36668522,6.025028997,189.4263485,jute,1.57446808510638,1.60869565217391,1,2276.09155913768,1141.29924250833,5.24926549776194
89,41,38,23.12844351,74.68322732,6.344751947,199.8362913,jute,2.11904761904762,2.28205128205128,1.05128205128205,1727.30680421511,1267.91169830693,5.30249010505297
60,55,40,24.9949957,88.95692783,7.02777956,151.4935635,jute,1.07142857142857,1.46341463414634,1.34146341463415,2223.47802859606,1064.66336903686,5.02712238859937
67,43,38,25.21622704,70.88259632,7.299304715,195.8645552,jute,1.52272727272727,1.71794871794872,1.1025641025641,1787.39164198979,1429.67507127274,5.28251595522016
70,38,35,24.39736241,79.26861738,7.014063944,164.2697011,jute,1.7948717948718,1.94444444444444,1.05555555555556,1933.94518595948,1152.19818757717,5.1075786915954
74,49,38,23.31410442,71.4509053,7.488014404,164.4970373,jute,1.48,1.8974358974359,1.25641025641026,1665.81386706773,1231.75618471773,5.10895329314631
90,40,39,25.72668885,81.86171563,6.626503893,191.9649389,jute,2.19512195121951,2.25,1,2106.03088674019,1272.05641494036,5.26250850867146
82,35,44,26.96656378,78.21047693,6.239011,169.8391177,jute,2.27777777777778,1.82222222222222,0.777777777777778,2109.06781439706,1059.62812356059,5.14072228147854
73,45,37,23.70467146,74.63745355,6.742688094,181.2783964,jute,1.58695652173913,1.92105263157895,1.18421052631579,1769.25631501376,1222.30368510569,5.20553516890252
85,53,38,24.90075709,73.84186449,6.588017308,153.8990984,jute,1.57407407407407,2.17948717948718,1.35897435897436,1838.71833073819,1013.8899239448,5.04277392687651
81,56,36,23.39605743,72.60512854,7.097586415,174.7876411,jute,1.42105263157895,2.18918918918919,1.51351351351351,1698.67375703437,1240.57038698126,5.16927668186973
84,55,38,26.8748389,79.78725152,6.956682743,173.1017097,jute,1.5,2.15384615384615,1.41025641025641,2144.26953087378,1204.21367665379,5.15963966694419
80,45,42,23.1426498,74.99739774,7.380396262,151.9035477,jute,1.73913043478261,1.86046511627907,1.04651162790698,1735.63851180813,1121.10837562962,5.02980731541273
76,54,45,24.29496635,77.62976013,6.176618831,184.9800516,jute,1.38181818181818,1.65217391304348,1.17391304347826,1886.01241011692,1142.55127007191,5.2256394184992
76,56,39,24.39459498,89.89106506,6.551130445,197.1220049,jute,1.33333333333333,1.9,1.4,2192.85612445953,1291.37196767983,5.2888830272933
81,40,45,25.7629429,80.76238215,6.427726565,174.5071843,jute,1.97560975609756,1.76086956521739,0.869565217391304,2080.67663979843,1121.68446430846,5.16767997825039
76,44,45,25.4879684,84.48235878,6.740947635,168.7848886,jute,1.68888888888889,1.65217391304348,0.956521739130435,2153.2836909421,1137.77009563191,5.13453227462836
69,47,40,25.37122686,76.2403666,6.130136384,183.8270791,jute,1.4375,1.68292682926829,1.14634146341463,1934.31163689817,1126.88506595536,5.21942068039924
82,40,45,26.21312799,81.70476368,6.667633355,180.1237765,jute,2,1.78260869565217,0.869565217391304,2141.73742773654,1200.99930021997,5.19918064561458
69,57,35,24.30748599,78.54340987,6.186814392,186.2337571,jute,1.18965517241379,1.91666666666667,1.58333333333333,1909.19283502185,1152.19368870251,5.23235787417553
81,36,38,23.76554749,87.98329901,6.334837865,150.3166152,jute,2.18918918918919,2.07692307692308,0.923076923076923,2090.97127094903,952.231385707594,5.01937443102403
67,60,38,24.79853023,78.53037059,7.16214284,162.2847429,jute,1.09836065573771,1.71794871794872,1.53846153846154,1947.43776904922,1162.30650940248,5.09549556572793
